16,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0331237,-0.227934,1.30639,0,0,0,0.935681,0.0515534,0.09729,6.36656e-09,0.915081,0.940731,0.467841,0.483317,0.519011,0.0884362,1,1,1,0.000332445,0.000132136,5.64892e-07
48,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0279165,-0.22909,1.30697,0.590165,0.453491,1.263,0.0110734,0.261357,0.407601,0.691272,0.880701,0.914475,0.351173,0.571029,0.661038,0.176916,1,1,1,0.000194133,0.000100314,1.28762e-06
50,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0281653,-0.229066,1.30513,0.338893,0.490767,1.467,0.0283322,0.67074,0.857147,0.689137,0.808265,0.845746,0.358734,0.739502,0.851447,0.265274,1,1,1,0.00021719,9.68259e-05,1.18089e-06
53,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0304448,-0.228893,1.30973,0.338893,0.490767,1.467,0.0729612,0.940044,0.999941,0.608029,0.612418,0.546212,0.340495,0.776231,0.773077,0.265499,1,1,1,0.000231739,8.99737e-05,1.03621e-06
55,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0937254,-0.220562,1.35459,0.338893,0.490767,1.467,0.101248,0.89614,0.89236,0.504962,0.291953,0.17815,0.303105,0.594046,0.535255,0.268729,1.00027,1.00008,1.00003,0.000420462,4.11599e-05,1.28865e-06
57,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.030559,-0.22955,1.31153,0.338893,0.490767,1.467,0.101345,0.894797,0.891527,0.504056,0.293282,0.175022,0.302701,0.594039,0.533274,0.180768,1.00059,1.00023,1.00007,0.000178127,0.000102072,1.94827e-06
60,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0303535,-0.229422,1.30887,0.338893,0.490767,1.467,0.101199,0.894938,0.890812,0.502058,0.298923,0.168577,0.301628,0.596931,0.529694,0.0923132,1.24277,1.00002,1.00022,0.0002123,0.000127491,2.05352e-06
62,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0940269,-0.220473,1.35449,0.304252,0.489195,1.425,0.115983,0.8977,0.870078,0.438549,0.512342,0.127741,0.277266,0.705021,0.498909,0.00612153,1.00078,1.02129,1.0072,0.000391504,4.42569e-05,1.35325e-06
65,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0286514,-0.229985,1.30413,0.304252,0.489195,1.425,0.115854,0.898476,0.871785,0.429712,0.546308,0.158998,0.272783,0.722392,0.515391,0.00612233,1.13826,1.04151,1.01212,0.00017848,9.33792e-05,1.05116e-06
67,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0291931,-0.229174,1.30764,0.304252,0.489195,1.425,0.118099,0.89547,0.891686,0.383735,0.698881,0.897319,0.250917,0.797175,0.894503,0.0112668,1.01258,61.8244,1.00464,0.00021287,0.000109733,1.50242e-06
70,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0315681,-0.229148,1.31163,0.304252,0.489195,1.425,0.118089,0.895629,0.891525,0.548832,0.461467,0.85825,0.333461,0.678548,0.874887,0.00582254,1.02518,48.8456,35.8939,0.000258136,0.000120468,1.98213e-06
72,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0308703,-0.228798,1.31091,0.304252,0.489195,1.425,0.118183,0.895334,0.890944,0.559633,0.442969,0.839251,0.338908,0.669152,0.865098,0.00557064,1.16574,1.06587,43.7983,0.000223149,0.000126537,1.95025e-06
74,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0341617,-0.228335,1.3125,0.215918,0.454288,1.402,0.18336,0.891259,0.907642,0.537033,0.42171,0.825417,0.360197,0.656485,0.86653,0.00512213,1.05336,1.00023,1.01482,0.000272602,0.000118011,1.41145e-06
77,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0349294,-0.228398,1.3137,0.215918,0.454288,1.402,0.18348,0.890799,0.904743,0.546517,0.399144,0.801031,0.364998,0.644972,0.852887,0.00581981,1.35199,1.08782,1.00301,0.000309957,0.00010977,1.35712e-06
79,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0343341,-0.228179,1.31207,0.215918,0.454288,1.402,0.183422,0.891016,0.903138,0.54616,0.401919,0.803,0.364791,0.646468,0.853069,0.00613086,1.00894,1.64838,1.00108,0.000280797,0.000101489,1.22357e-06
82,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0342155,-0.228161,1.31281,0.215918,0.454288,1.402,0.183457,0.891299,0.902533,0.505917,0.500011,0.0990192,0.183457,0.891299,0.902533,0.00143215,1.01221,1.36657,1.81145,0.000297016,9.96938e-05,9.43909e-07
84,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0351131,-0.227933,1.31295,0.215918,0.454288,1.402,0.183373,0.891753,0.901566,0.488416,0.576505,0.177379,0.183373,0.891753,0.901566,0.000980895,1.00265,1.02172,1.61639,0.000307919,0.00011202,9.85249e-07
87,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,0,-0.0404665,-0.225753,1.31022,0.0598529,0.378577,1.368,0.337196,0.8933,0.901272,0.555009,0.7065,0.325962,0.337196,0.8933,0.901272,0.00100224,1.07848,1.05234,1.57875,0.000691471,0.000178487,9.54505e-06
90,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,1,-0.0400016,-0.226323,1.31122,0.0598529,0.378577,1.368,0.337519,0.894648,0.901178,0.552027,0.765108,0.397476,0.337519,0.894648,0.901178,0.00119899,1.0013,1.08008,1.12962,0.000461555,0.000187781,8.12283e-06
92,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,1,-0.0351117,-0.227003,1.30789,0.0598529,0.378577,1.368,0.337723,0.89548,0.901988,0.559315,0.828296,0.530344,0.337723,0.89548,0.901988,0.0011745,1.10454,1.08075,1.19415,0.000450934,0.000157808,9.87439e-06
95,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,1,-0.033082,-0.227883,1.30508,0.0598529,0.378577,1.368,0.337637,0.896582,0.903855,0.527907,0.789613,0.720746,0.337637,0.896582,0.903855,0.0012167,1.01872,1.20539,1.24125,0.000455448,8.35989e-05,7.38755e-06
97,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,1,-0.0338774,-0.228132,1.31111,0.0473223,0.359941,1.352,0.372414,0.896665,0.904417,0.510778,0.682311,0.857043,0.372414,0.896665,0.904417,0.000964307,1.01856,1.13987,1.35378,0.000273999,8.40644e-05,9.6313e-07
99,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,1,-0.0318868,-0.22778,1.29317,0.0473223,0.359941,1.352,0.371725,0.897958,0.909254,0.472566,0.602221,0.949413,0.371725,0.897958,0.909254,0.0019493,1.00072,1.02965,1.2579,0.000565958,0.000104024,3.57065e-06
102,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,1,-0.0334759,-0.227972,1.31256,0.0473223,0.359941,1.352,0.371516,0.896505,0.909732,0.461051,0.493581,0.902048,0.371516,0.896505,0.909732,0.00188574,1.17902,1.03297,1.17199,0.000319209,0.000115366,9.3501e-07
104,0.00259498,0.977167,-0.212455,-0.505363,-0.257808,-0.27561,1.116,0.0865312,-0.289286,1.052,-1,1,-0.0323195,-0.227621,1.30876,0.0473223,0.359941,1.352,0.371462,0.895824,0.909862,0.459893,0.454696,0.862533,0.371462,0.895824,0.909862,0.00193661,1.00118,1.21251,1.08094,0.000297851,0.000144517,5.2053e-06
