16,0.0112294,0.975457,-0.219903,-0.512053,-0.256191,-0.273881,1.109,0.0851731,-0.285376,1.058,-1,0,-0.108977,-0.195813,1.33889,0,0,0,0.928843,0.0581604,0.0960191,1.50811e-09,0.929791,0.91692,0.464422,0.493976,0.506469,0.090501,1,1,1,0.000344054,0.00015882,4.94627e-06
47,0.0112294,0.975457,-0.219903,-0.512053,-0.256191,-0.273881,1.109,0.0851731,-0.285376,1.058,-1,0,-0.107879,-0.197823,1.34704,0,0,0,0.458976,0.300182,0.405526,2.99799e-09,0.899835,0.878219,0.229488,0.600008,0.641872,0.181551,1,1,1,0.000282159,0.000166259,9.00319e-06
49,0.0112294,0.975457,-0.219903,-0.512053,-0.256191,-0.273881,1.109,0.0851731,-0.285376,1.058,-1,0,-0.106193,-0.197538,1.34812,0,0,0,0.107421,0.749419,0.839823,0,0.829744,0.780803,0.0537103,0.789581,0.810313,0.272661,1,1,1,0.000262995,0.000191612,1.13098e-05
52,0.0112294,0.975457,-0.219903,-0.512053,-0.256191,-0.273881,1.109,0.0851731,-0.285376,1.058,-1,0,-0.106042,-0.19892,1.34504,0,0,0,0.0119745,0.982924,0.979759,0.000181227,0.597379,0.481453,0.00607786,0.790152,0.730606,0.27308,1,1,1,0.00026062,0.00017407,7.94331e-06
54,0.0112294,0.975457,-0.219903,-0.512053,-0.256191,-0.273881,1.109,0.0851731,-0.285376,1.058,-1,0,-0.10659,-0.197904,1.34573,0,0,0,0.000633448,0.90749,0.808118,0.000237929,0.241369,0.204624,0.000435689,0.57443,0.506371,0.272988,1,1,1,0.000288464,0.00018309,8.93403e-06
56,0.0112294,0.975457,-0.219903,-0.512053,-0.256191,-0.273881,1.109,0.0851731,-0.285376,1.058,-1,0,-0.105446,-0.199061,1.34439,0,0,0,0.000624857,0.906105,0.807537,0.00058761,0.24068,0.203939,0.000606234,0.573393,0.505738,0.182365,1.00122,1,1,0.000230754,0.000199227,9.00357e-06
58,0.0112294,0.975457,-0.219903,-0.512053,-0.256191,-0.273881,1.109,0.0851731,-0.285376,1.058,-1,0,-0.10657,-0.199515,1.34512,0,0,0,0.000627519,0.906444,0.808427,0.00139477,0.240696,0.204728,0.00101114,0.57357,0.506577,0.0916368,1.30643,1.00143,1,0.000238866,0.000191167,9.75439e-06
60,0.0112294,0.975457,-0.219903,-0.512053,-0.256191,-0.273881,1.109,0.0851731,-0.285376,1.058,-1,0,-0.106784,-0.198535,1.34713,0,0,0,0.000628714,0.906792,0.808668,0.369278,0.383373,0.567602,0.000628714,0.906792,0.808668,0.000779917,1.09258,1.00479,1.00113,0.000282265,0.00018664,9.86054e-06
62,0.0112294,0.975457,-0.219903,-0.512053,-0.256191,-0.273881,1.109,0.0851731,-0.285376,1.058,-1,0,-0.107237,-0.198697,1.345,0,0,0,0.000628684,0.906942,0.808446,0.724673,0.823449,0.748141,0.000628684,0.906942,0.808446,0.000374291,1.24387,1.43486,1.00234,0.000290264,0.000174857,8.44495e-06
64,0.0112294,0.975457,-0.219903,-0.512053,-0.256191,-0.273881,1.109,0.0851731,-0.285376,1.058,-1,0,-0.108136,-0.197921,1.34718,0,0,0,0.000626327,0.906847,0.807782,0.427026,0.651867,0.310335,0.000626327,0.906847,0.807782,0.000323595,1.07963,2.00916,1.00195,0.000320436,0.000182469,8.19423e-06
66,0.0112294,0.975457,-0.219903,-0.512053,-0.256191,-0.273881,1.109,0.0851731,-0.285376,1.058,-1,0,-0.110074,-0.197404,1.34724,0,0,0,0.000621892,0.906751,0.806048,0.327263,0.493204,0.142368,0.000621892,0.906751,0.806048,0.000600546,1.01313,1.14462,1.92454,0.000361,0.000160733,7.87567e-06
68,0.0112294,0.975457,-0.219903,-0.512053,-0.256191,-0.273881,1.109,0.0851731,-0.285376,1.058,-1,0,-0.10881,-0.197598,1.34796,0,0,0,0.000617827,0.906324,0.804719,0.287362,0.431375,0.0877156,0.000617827,0.906324,0.804719,0.000792315,1.01751,1.01334,1.56423,0.000344647,0.000168493,6.39757e-06
71,0.0112294,0.975457,-0.219903,-0.512053,-0.256191,-0.273881,1.109,0.0851731,-0.285376,1.058,-1,0,-0.107753,-0.197466,1.34747,0,0,0,0.000617445,0.906308,0.804365,0.31883,0.436607,0.115119,0.000617445,0.906308,0.804365,0.000750091,1.02979,1.01991,1.06803,0.000305788,0.000175048,6.74978e-06
