22,0.00656608,0.9741,-0.226022,-0.520143,-0.257115,-0.274869,1.113,0.0865312,-0.289286,1.052,-1,0,0.156847,-0.197499,1.28292,0,0,0,0.939737,0.0463245,0.0953874,0,0.857073,0.948977,0.469869,0.451699,0.522182,0.0871649,1,1,1,0.000245236,2.15659e-05,1.87867e-05
52,0.00656608,0.9741,-0.226022,-0.520143,-0.257115,-0.274869,1.113,0.0865312,-0.289286,1.052,-1,0,0.156111,-0.196776,1.28018,0,0,0,0.499846,0.21095,0.397635,3.2587e-09,0.805986,0.926047,0.249923,0.508468,0.661841,0.174138,1,1,1,0.000233742,3.44755e-05,1.63595e-05
55,0.00656608,0.9741,-0.226022,-0.520143,-0.257115,-0.274869,1.113,0.0865312,-0.289286,1.052,-1,0,0.156216,-0.196468,1.27978,0,0,0,0.134661,0.511641,0.848653,2.92195e-09,0.712545,0.867905,0.0673304,0.612093,0.858279,0.261082,1,1,1,0.000236314,3.06453e-05,1.52672e-05
58,0.00656608,0.9741,-0.226022,-0.520143,-0.257115,-0.274869,1.113,0.0865312,-0.289286,1.052,-1,0,0.156549,-0.197022,1.2801,0,0,0,0.0183585,0.714098,0.999498,2.1501e-05,0.54574,0.597317,0.00919,0.629919,0.798408,0.26089,1,1,1,0.000238678,3.25365e-05,1.64501e-05
60,0.00656608,0.9741,-0.226022,-0.520143,-0.257115,-0.274869,1.113,0.0865312,-0.289286,1.052,-1,0,0.156309,-0.196545,1.28002,0,0,0,0.0012675,0.631957,0.945081,2.2124e-05,0.352653,0.17443,0.00064481,0.492305,0.559755,0.260879,1,1,1,0.000235637,3.11333e-05,1.97585e-05
62,0.00656608,0.9741,-0.226022,-0.520143,-0.257115,-0.274869,1.113,0.0865312,-0.289286,1.052,-1,0,0.156219,-0.196416,1.28008,0,0,0,0.00127638,0.632507,0.945544,4.5909e-05,0.353032,0.174885,0.000661146,0.492769,0.560214,0.174142,1.00471,1,1,0.000239239,2.68175e-05,1.81017e-05
64,0.00656608,0.9741,-0.226022,-0.520143,-0.257115,-0.274869,1.113,0.0865312,-0.289286,1.052,-1,0,0.156003,-0.196806,1.28066,0,0,0,0.00127503,0.63248,0.945467,0.000209107,0.353025,0.174718,0.000742071,0.492752,0.560093,0.0872011,1.33446,1.00202,1,0.000228491,4.40147e-05,1.57919e-05
66,0.00656608,0.9741,-0.226022,-0.520143,-0.257115,-0.274869,1.113,0.0865312,-0.289286,1.052,-1,0,0.156074,-0.196578,1.2796,0,0,0,0.00127557,0.632563,0.945516,0.912347,0.686526,0.774663,0.00127557,0.632563,0.945516,0.000256554,1.82282,1.0001,1.00143,0.000235423,3.8161e-05,1.90467e-05
68,0.00656608,0.9741,-0.226022,-0.520143,-0.257115,-0.274869,1.113,0.0865312,-0.289286,1.052,-1,0,0.156297,-0.19649,1.27962,0,0,0,0.00127729,0.632684,0.945577,0.652639,0.743599,0.579658,0.00127729,0.632684,0.945577,0.00010046,1.15546,1.00493,1.00037,0.000239631,3.49167e-05,2.08132e-05
71,0.00656608,0.9741,-0.226022,-0.520143,-0.257115,-0.274869,1.113,0.0865312,-0.289286,1.052,-1,0,0.155846,-0.196657,1.27961,0,0,0,0.00127859,0.632911,0.945683,0.826278,0.794386,0.777739,0.00127859,0.632911,0.945683,0.000109806,1.14121,1.38951,1.00201,0.000228219,2.77937e-05,1.81625e-05
73,0.00656608,0.9741,-0.226022,-0.520143,-0.257115,-0.274869,1.113,0.0865312,-0.289286,1.052,-1,0,0.156076,-0.196712,1.27981,0,0,0,0.00127928,0.633018,0.94576,0.835554,0.807216,0.819836,0.00127928,0.633018,0.94576,0.000120885,1.05639,1.12181,1.01718,0.000242557,3.23996e-05,1.93345e-05
75,0.00656608,0.9741,-0.226022,-0.520143,-0.257115,-0.274869,1.113,0.0865312,-0.289286,1.052,-1,0,0.156342,-0.196428,1.28025,0,0,0,0.00128049,0.632931,0.945786,0.931183,0.697519,0.889562,0.00128049,0.632931,0.945786,0.000113337,1.52589,1.11654,1.16324,0.000232676,4.63012e-05,1.94769e-05
77,0.00656608,0.9741,-0.226022,-0.520143,-0.257115,-0.274869,1.113,0.0865312,-0.289286,1.052,-1,0,0.156131,-0.196734,1.28008,0,0,0,0.001279,0.632853,0.945708,0.643432,0.346112,0.624941,0.001279,0.632853,0.945708,0.000105521,2.51311,2.21276,1.22219,0.000234534,4.26134e-05,1.80788e-05
